# Tycho-2 (Hog et al. 2000, VizieR I/259/tyc2) subset for the synthetic sky renderer.
# Fetched 2026-09-09 from vizier.cds.unistra.fr. Positions are ICRS/J2000 degrees, VTmag is Tycho V.
# Two kinds of coverage:
#  1. Three 4.2 deg-radius fields spanning galactic star density -- rich (300.0,+35.0),
#     medium (83.6,+22.0), sparse north galactic pole (192.86,+27.13) -- plus a band
#     RA 100..180, Dec 35..45, for tests that fix the pointing explicitly.
#  2. A complete Dec 62..78 band at all right ascensions, VTmag < 11 (~19 stars/deg^2).
#     This is what lets the simulated mount be pointed by the session's own target
#     selection at any time of day: for a mid-northern site it picks a declination
#     around 70 deg, whose right ascension then depends on the clock.
# Committed so that every render is reproducible offline.
ra_deg,dec_deg,vtmag
312.0158178,70.3330685,10.229
312.0248828,75.7944155,10.450
312.0342381,69.8318123,10.712
312.0373667,64.8855718,9.300
312.0387860,69.2959678,10.113
312.0444159,69.1142766,9.932
312.0580594,72.8568780,10.459
312.0732301,62.8334463,10.412
312.0752140,69.1418179,8.058
312.0796543,63.9643089,10.920
312.0815659,67.9811766,10.513
312.1032457,72.0565613,10.139
312.1066320,68.0328972,7.019
312.1158862,64.9733306,10.474
312.1211167,70.5274703,10.491
312.1234657,69.6578990,7.443
312.1300038,72.0993259,10.535
312.1357936,74.4898756,8.614
312.1409390,75.1939943,9.761
312.1526231,72.6950746,10.792
312.1651840,66.1930262,10.168
312.1722175,67.6223614,10.396
312.1989349,70.7227950,8.545
312.2233203,67.8785524,10.774
312.2425991,64.4283829,8.772
312.2610089,63.2146150,9.580
312.2626155,70.2568216,9.774
312.2793532,71.2302381,9.948
312.2917092,66.2904758,9.885
312.2929955,63.7722522,10.287
312.3012306,75.9937725,9.462
312.3112592,66.5472448,10.527
312.3125763,62.5297006,7.982
312.3179860,63.9909870,10.670
312.3185214,62.3198937,10.506
312.3224542,64.0422571,6.453
312.3295236,64.5053933,10.714
312.3320696,71.3061117,10.711
312.3453644,70.2783299,10.437
312.3470354,63.3481260,8.215
312.3516170,66.2960802,10.330
312.3529876,63.6773671,10.720
312.3663841,77.8069898,10.570
312.3670262,64.6143900,8.831
312.3687190,75.7560376,8.458
312.3722668,71.7747898,8.297
312.3894337,69.0256538,10.587
312.3970506,68.4550339,10.836
312.4019141,62.9585209,10.290
312.4179966,62.3254266,8.134
312.4253393,67.0718614,10.718
312.4264842,63.4325308,10.252
312.4514365,76.2541901,10.471
312.4526782,76.2969835,10.348
312.4653421,64.5929996,8.676
312.4688657,63.8570235,9.654
312.4783187,64.9868087,9.210
312.4794356,63.2036087,10.483
312.5135706,62.3917663,10.967
312.5380140,63.0057714,10.487
312.5794132,67.9269070,10.768
312.5848069,63.8862921,9.066
312.5867555,72.5813538,9.322
312.5938918,70.4618981,10.834
312.5950883,64.1678332,10.910
312.5955220,63.8387216,7.954
312.5992549,62.3770094,8.490
312.6337041,69.4663884,10.956
312.6413056,62.0973180,10.875
312.6525145,67.7030353,10.532
312.6525914,65.4829957,9.458
312.6650347,64.5216266,9.899
312.6771985,67.4114177,10.470
312.6892267,74.8592027,10.850
312.7160635,71.2448943,9.675
312.7210648,68.3308370,10.827
312.7225113,66.7137867,9.598
312.7260500,68.6173811,10.631
312.7271951,62.7759743,10.311
312.7274223,65.1748121,9.980
312.7330926,65.3880554,10.800
312.7479265,73.9835763,9.970
312.7626736,77.4412310,10.148
312.7637523,65.9859323,10.505
312.7718778,63.8245316,10.184
312.7737377,69.6013956,8.910
312.7805444,64.7340202,10.209
312.7980903,65.7946944,9.422
312.8157196,72.9480247,8.348
312.8342461,62.3584800,9.629
312.8345717,74.1899905,10.608
312.8418885,66.6472351,10.899
312.8436303,68.9522592,10.590
312.8578457,63.5452005,10.401
312.8653941,70.7234000,10.999
312.8668585,65.6649070,10.179
312.8935442,69.0253184,8.925
312.8966790,64.8400350,9.269
312.8982133,66.0380284,9.277
312.9202674,63.7855758,8.527
312.9311297,73.0803238,8.301
312.9347078,67.0097600,10.936
312.9353849,63.9143130,10.583
312.9372813,74.7803272,7.885
312.9592250,74.6390829,7.273
312.9621331,64.1889072,10.865
312.9655316,75.6534246,10.784
312.9784601,69.5089502,10.254
312.9943187,62.1881272,10.299
312.9985888,68.3219287,9.270
313.0085593,77.4125405,9.725
313.0181643,69.2473291,10.709
313.0182455,63.6456871,10.139
313.0228698,66.7286911,10.793
313.0245212,66.4419678,10.756
313.0466897,68.5594845,10.487
313.0517378,65.6921795,10.878
313.0553007,65.9317234,9.984
313.0639557,66.2847625,10.703
313.0736614,62.7598027,10.128
313.0754102,71.1341381,10.436
313.1069507,63.1358187,10.491
313.1120177,74.5874137,9.452
313.1133324,71.1624842,10.960
313.1172384,73.6312542,10.495
313.1213153,63.1758976,10.558
313.1264375,74.7858949,10.191
313.1267051,68.9993079,10.985
313.1303853,62.0858435,10.521
313.1616657,64.5014839,10.018
313.1665840,65.6090589,10.549
313.1812911,69.5293202,10.184
313.2164629,73.6511091,10.649
313.2327143,70.3457987,10.313
313.2364053,67.8110560,10.979
313.2412032,68.1998231,10.319
313.2683880,62.7233965,9.239
313.2706936,69.0192038,10.424
313.2836372,62.1709334,9.175
313.2871190,67.0159292,10.525
313.2880950,68.5580241,8.849
313.2953149,62.5622611,9.902
313.3262492,71.7464778,10.966
313.3289526,74.7245194,10.721
313.3324536,62.1543915,8.761
313.3387533,64.2289282,8.840
313.3468180,70.6576581,9.859
313.3515012,69.4551409,10.153
313.3722314,63.2150045,10.977
313.3819358,75.0439105,10.496
313.3825844,76.4336793,9.999
313.3937486,63.8092301,9.890
313.3943394,65.9330682,9.357
313.4251940,65.5547459,9.838
313.4309221,66.5440660,10.704
313.4437365,71.7259647,10.275
313.4464360,71.7602476,9.697
313.4622336,71.4575550,10.722
313.4787390,63.7380092,9.735
313.4792278,74.8645604,9.964
313.4868671,76.1304937,10.627
313.4940598,71.6838722,10.965
313.5036865,65.8361711,9.932
313.5049821,75.4007527,9.922
313.5108739,72.5805080,9.336
313.5253717,67.6818603,9.061
313.5278015,66.6050342,9.731
313.5292242,66.9712396,10.060
313.5380856,65.8626726,10.971
313.5449402,75.1437020,10.420
313.5645285,71.5599394,10.768
313.5677147,62.8253320,10.342
313.5692570,68.6299702,9.903
313.5794135,76.1378577,10.901
313.5835817,73.4238439,9.959
313.5934271,69.9475240,7.973
313.6158297,66.6770005,10.882
313.6403316,68.8615371,8.888
313.6405689,68.9180896,10.781
313.6482618,63.9985303,10.754
313.6561467,65.1829079,9.705
313.6629864,74.4583091,10.701
313.6635364,67.9752142,9.803
313.6766722,66.8036616,10.459
313.6847559,75.9255709,6.093
313.6889781,63.8562048,10.301
313.7152349,69.6877707,9.582
313.7342028,71.7403016,9.932
313.7371217,62.4890400,10.960
313.7417181,68.8528233,10.837
313.7448478,70.4486414,10.669
313.7461737,65.9272182,10.676
313.7572598,64.9147916,10.171
313.7658004,66.9276936,9.254
313.7698023,65.4081467,10.641
313.7738470,69.4634489,10.484
313.7753960,70.7094053,10.508
313.7804926,65.7220739,10.131
313.7828929,63.1307258,10.523
313.7862521,67.9196481,10.842
313.7955766,69.9093936,10.938
313.8012001,76.9888704,10.250
313.8090941,67.4915021,9.651
313.8196632,73.5972608,10.879
313.8344358,69.2288183,10.186
313.8441819,62.4211723,7.977
313.8451873,63.7284372,10.741
313.8600839,68.3756573,10.601
313.8676553,70.0260696,9.526
313.8705999,64.7571260,9.552
313.8716716,65.6872851,7.379
313.8719388,70.4360586,10.988
313.9100812,65.2461885,10.704
313.9214524,62.9549627,8.164
313.9234742,62.7431606,9.928
313.9390322,64.5162811,8.497
313.9452741,62.5247183,10.684
313.9612678,71.3546435,10.508
313.9693258,62.1232650,9.920
313.9724537,64.5053767,8.838
313.9864402,63.0857122,9.656
314.0308417,66.9874316,9.337
314.0323914,70.8641906,10.747
314.0370148,71.2410690,10.141
314.0392234,65.1753716,10.401
314.0408164,69.3954772,8.672
314.0422769,63.7123424,10.307
314.0489745,64.7814913,9.915
314.0507313,75.7198315,6.888
314.0560189,69.0354648,10.369
314.0644873,67.9016771,9.773
314.0663044,62.5855819,10.518
314.0759654,65.5040850,9.902
314.0966811,68.2250970,10.198
314.1038093,65.8275929,7.735
314.1100571,69.5496963,10.747
314.1219008,64.0637638,10.915
314.1448755,65.6084211,10.114
314.1553391,67.0835980,9.734
314.1582980,62.5996286,9.323
314.1713511,71.4429949,9.701
314.1814182,66.6262559,10.354
314.1870515,62.6149216,9.834
314.1940002,64.1852686,10.313
314.1963642,62.9236272,10.352
314.1981927,63.0313839,9.003
314.2000876,62.3457937,9.398
314.2014525,62.1688680,10.858
314.2299759,71.7062926,10.391
314.2306476,62.0128885,9.897
314.2325653,65.6107837,9.685
314.2325868,63.9833127,10.940
314.2646966,62.7377642,10.239
314.2780454,62.5210346,10.685
314.2838169,71.6253262,10.201
314.2997981,68.0215401,9.993
314.3005984,72.7372269,10.781
314.3029738,69.0575708,6.963
314.3222025,65.2782902,10.326
314.3294539,65.2539967,9.578
314.3339588,66.7520043,8.455
314.3435511,62.8488730,7.910
314.3568163,74.7274089,10.211
314.3576846,66.8634865,9.153
314.3594468,63.5580358,10.710
314.3622262,65.3524102,10.775
314.3631872,70.4385508,9.206
314.3817930,63.6836721,10.657
314.3886672,66.4763627,10.694
314.3967937,74.6080147,10.267
314.4291551,65.6126047,9.925
314.4370663,63.1692921,10.499
314.4581417,67.7634819,7.880
314.4646667,63.3598359,10.781
314.4702243,65.0314836,10.436
314.4703274,64.0331340,10.322
314.5011712,65.9902807,10.471
314.5126118,64.6539741,10.532
314.5177677,71.1115708,8.886
314.5245053,74.1575935,10.375
314.5254395,66.2606103,10.540
314.5324664,63.2870580,10.571
314.5624172,62.2280800,10.724
314.5687378,63.2943032,9.878
314.5781861,68.9474593,10.507
314.6272282,66.1830229,10.682
314.6331564,65.9596728,10.823
314.6336626,69.0207043,9.342
314.6582807,62.8274504,10.948
314.6727333,72.3300105,8.324
314.6881312,62.5036261,8.280
314.7379813,77.0179168,10.289
314.7506302,66.0061427,10.015
314.7508674,63.8759887,10.039
314.7508887,65.0444949,10.905
314.7525482,73.0492380,9.227
314.7527155,62.6756853,9.520
314.7603951,65.2489404,8.878
314.7723388,66.5327896,10.939
314.7767169,66.0988256,10.975
314.7774648,72.4071278,9.920
314.7811099,64.4413635,10.627
314.7880979,62.4342343,10.624
314.7928333,76.3566298,10.438
314.8325215,62.8811116,10.946
314.8349441,74.9127275,8.738
314.8360400,75.8560673,10.053
314.8414227,70.9655021,8.150
314.8494112,66.3474997,10.988
314.8652278,66.5960272,10.566
314.8670214,62.0505643,10.877
314.8942462,77.3247002,10.045
314.9046953,68.5076485,10.833
314.9156896,74.2863985,8.189
314.9181536,62.6122928,9.928
314.9201774,71.6353517,10.174
314.9266505,68.7969854,9.223
314.9273926,62.5917845,10.160
314.9300420,66.7220303,10.466
314.9337555,71.3147390,10.856
314.9348319,64.6173409,9.928
314.9466579,77.4559409,7.998
314.9541723,69.7880206,10.631
314.9702001,69.3285262,9.082
314.9953699,66.4179601,8.585
315.0066879,63.4404591,10.825
315.0068663,65.1632715,10.450
315.0112032,65.9069320,9.958
315.0143237,70.6686840,9.467
315.0154292,65.3519490,10.937
315.0217313,72.6011480,10.523
315.0254255,62.0569288,10.804
315.0365953,72.7218193,10.836
315.0664045,68.1076340,10.947
315.0681788,68.8851885,9.729
315.0682638,62.2517775,10.880
315.1167817,74.9903393,9.919
315.1269916,74.6060197,10.319
315.1321513,65.1678311,10.561
315.1435165,62.1221202,10.730
315.1498218,74.7573881,10.157
315.1624239,64.7508628,10.473
315.1903643,67.1014285,10.224
315.1910282,62.6227058,9.536
315.1953153,63.6535521,10.486
315.2048135,72.7346612,10.703
315.2059930,66.0375793,10.802
315.2118351,72.4252896,9.888
315.2146728,68.4448793,10.294
315.2496117,75.8197045,10.504
315.2523103,77.0581733,10.738
315.2745264,69.9948511,10.485
315.2816373,65.5767726,9.116
315.2872801,75.8534142,10.047
315.2929976,68.9165719,9.896
315.2993064,72.9740192,9.470
315.3064158,62.1194053,10.937
315.3266316,66.7710649,10.791
315.3331723,63.0722823,10.412
315.3535483,75.8818270,10.873
315.3842903,65.9660035,10.986
315.3846947,66.7092279,9.604
315.4009654,77.8002366,10.969
315.4038432,68.1632697,7.467
315.4071081,62.5310328,10.373
315.4081257,63.6858167,8.288
315.4257837,62.1216830,9.127
315.4316763,66.1880061,10.918
315.4534634,64.0834178,9.977
315.4655623,63.7757341,10.485
315.4823679,75.6940385,10.230
315.4884172,62.4042897,10.269
315.4935294,70.0811626,9.979
315.5006904,70.9922174,10.824
315.5114461,67.0735633,10.668
315.5272181,68.6326605,9.359
315.5490653,67.3249688,10.836
315.5524637,62.7754792,10.559
315.5552440,65.8563139,9.797
315.5792571,63.1422824,10.883
315.6119097,64.6998096,10.875
315.6209161,63.1696317,9.171
315.6691567,70.0803326,9.501
315.7063647,62.4522978,9.773
315.7239785,70.5701299,10.766
315.7256595,71.5143470,8.290
315.7399480,63.4833381,10.559
315.7445516,73.2237870,10.471
315.7462582,68.7335135,9.912
315.7724141,62.2382326,9.895
315.7864541,62.7893583,10.368
315.7960739,75.5330712,8.228
315.7983003,67.0166619,10.406
315.8025745,71.9771368,10.921
315.8046143,62.2219015,8.762
315.8054795,75.6206353,8.088
315.8093547,69.7243433,9.880
315.8118534,66.4114245,10.924
315.8166197,72.5341578,10.152
315.8251819,67.3320173,10.360
315.8314456,64.4389410,10.564
315.8367216,72.3976053,10.649
315.8765075,63.3664519,10.998
315.8789473,62.7787057,10.789
315.8852813,72.0954062,10.184
315.9000037,76.9534429,10.846
315.9019209,67.2435479,9.714
315.9172133,68.4429290,10.189
315.9201092,65.2141664,9.553
315.9240637,75.7489402,9.721
315.9251844,77.8096536,10.571
315.9291626,71.3142759,7.797
315.9313242,62.0762028,10.734
315.9573846,70.0513652,10.143
315.9603012,68.8585952,10.728
315.9718259,67.1346460,10.960
315.9876118,75.8337165,8.927
315.9984375,65.0519248,8.836
316.0016721,69.8257138,10.666
316.0084663,62.5525727,9.502
316.0267404,63.3795995,7.374
316.0288040,65.2921558,10.839
316.0356583,69.1647898,10.062
316.0521461,75.8239099,10.421
316.0601926,63.5778046,9.392
316.0650646,64.8363365,10.282
316.0687919,62.3128903,10.148
316.0736988,64.9688528,9.617
316.0819971,65.0237845,10.303
316.0832904,63.9758409,9.428
316.0843183,68.7090936,10.926
316.0855558,66.8887175,9.879
316.1053900,73.5167450,10.963
316.1118387,65.0207295,8.370
316.1125187,74.7143236,9.915
316.1181939,70.6254231,10.363
316.1216260,70.7645384,9.610
316.1220625,63.8301926,9.839
316.1474740,64.8976902,9.421
316.1716008,70.8125347,8.707
316.2083869,62.9306820,10.360
316.2169999,65.9011140,10.139
316.2403028,69.5123180,10.411
316.2547310,67.9732087,9.078
316.2646104,65.5059739,10.761
316.2671363,65.4235899,10.410
316.2701225,69.1638598,10.894
316.2801425,71.6235059,9.616
316.2866564,73.2030999,8.782
316.2929246,70.9337268,10.965
316.2967529,65.6434485,9.864
316.2988698,66.3532611,9.775
316.3179300,66.3302879,10.903
316.3208687,64.5523430,9.477
316.3216514,62.1658237,10.703
316.3412687,74.6445216,9.916
316.3470172,64.1929075,10.515
316.3543858,63.4036305,10.440
316.3582513,74.2366624,9.699
316.3613576,63.3900180,9.850
316.3697180,65.6107534,9.460
316.3697354,66.1225616,9.443
316.3744203,66.3645102,10.033
316.3814283,62.1597908,9.594
316.3823008,72.6651794,10.458
316.3850659,62.1588724,8.317
316.3853004,63.4932727,9.263
316.4139443,75.0235698,10.503
316.4174915,62.9918280,10.695
316.4182609,66.5253333,9.386
316.4477431,71.2278874,8.925
316.4511856,67.8181685,10.931
316.4734634,62.8682342,10.819
316.4741685,70.3743630,10.384
316.4766455,76.3081028,10.596
316.4906809,70.0853776,10.969
316.4910898,67.0858628,9.556
316.4966910,69.2654314,8.915
316.5021413,62.9217986,7.049
316.5025206,76.8728678,8.924
316.5052233,76.2664409,9.331
316.5105771,68.3715767,10.445
316.5268365,64.1385949,10.141
316.5604669,68.8439318,9.967
316.5762853,73.8857173,9.856
316.5865708,74.9998574,10.080
316.5906543,69.1114194,10.206
316.5943074,67.7742212,10.319
316.5970848,71.4317985,5.922
316.5984441,66.2171633,10.745
316.6194995,69.2548306,10.052
316.6445848,69.9693358,10.428
316.6478998,68.6128832,10.151
316.6777613,67.3476922,10.071
316.6883712,69.3718779,10.158
316.6898728,66.7368218,10.734
316.6969074,64.6170733,10.445
316.6993862,71.8128506,10.173
316.7015701,74.2617581,10.287
316.7076783,62.6068899,10.184
316.7095609,76.3948242,8.207
316.7169081,68.8232611,9.711
316.7169385,63.7784115,8.266
316.7177598,65.0722302,9.172
316.7215991,63.0213587,10.080
316.7266948,68.6455146,9.272
316.7349630,69.6745952,8.262
316.7420585,63.1645650,10.805
316.7715557,64.7260327,10.717
316.8106746,67.1567905,9.540
316.8131643,77.1952656,10.572
316.8183843,68.6152639,8.125
316.8183914,76.1787711,9.758
316.8197440,62.8987851,9.088
316.8306856,70.5810904,10.990
316.8433136,76.2124069,10.920
316.8630049,62.0789979,10.423
316.8700657,73.8734324,10.714
316.8893667,63.0706476,8.410
316.8913053,77.3091308,10.226
316.8941871,64.9894073,9.066
316.9028620,71.6818087,8.122
316.9068032,64.5075188,8.928
316.9090704,62.2258048,9.220
316.9181713,76.8595982,10.720
316.9200384,69.2864142,10.952
316.9202246,68.2540760,6.886
316.9293488,65.8685213,10.862
316.9297015,72.4620681,10.658
316.9342826,67.3099435,8.886
316.9397377,65.9587254,10.510
316.9407360,70.9919844,10.494
316.9455361,71.3818489,8.594
316.9621798,72.5484888,10.705
316.9645931,65.6350866,10.267
316.9848463,69.1577211,9.498
316.9935722,68.4400801,10.627
316.9961556,67.4585574,10.978
317.0113505,70.0095513,10.101
317.0187469,70.5919558,10.342
317.0208861,67.9946674,10.885
317.0245241,65.9034104,10.522
317.0508625,62.6358024,10.353
317.0626370,67.7636495,10.068
317.0646859,72.2217435,10.259
317.0775644,62.7702762,9.601
317.0824159,66.8000888,10.366
317.0867204,70.9666455,10.617
317.0916461,63.0020189,10.973
317.0964934,66.9424951,10.375
317.0986160,76.2099102,9.513
317.1322675,66.3789065,10.534
317.1403510,63.2203111,10.471
317.1414060,62.1222571,10.080
317.1415015,67.5873262,10.948
317.1424210,76.0080977,10.542
317.1492990,64.9883975,10.549
317.1502890,66.1907033,9.866
317.1614281,69.5982427,10.031
317.1644492,77.5666632,10.716
317.1693980,73.6968148,8.773
317.1772168,72.3185913,10.068
317.1783002,69.1425430,9.293
317.1791869,63.2352577,9.624
317.1817171,63.6419487,10.312
317.1877498,74.6705632,10.534
317.1931728,70.6983201,10.588
317.1939642,65.2987885,9.876
317.2051992,67.3530934,10.365
317.2416940,65.1963550,10.713
317.2453681,66.3844449,9.339
317.2551266,62.9133951,8.486
317.2627347,62.9803607,9.560
317.2696167,72.3926769,10.250
317.2730161,66.1766312,10.929
317.2738599,66.3918762,10.220
317.2773867,69.0008054,10.930
317.2822011,62.8888882,9.991
317.2926175,66.9606907,10.636
317.2944622,62.9337297,10.960
317.2964305,65.6406202,10.503
317.3017479,64.0922197,10.473
317.3297333,68.2455067,10.965
317.3342095,70.5781326,10.333
317.3364632,66.8479310,10.910
317.3381323,65.7180265,10.404
317.3489755,71.0817915,10.327
317.3496712,65.3355203,10.702
317.3583965,72.3923539,10.945
317.3700423,63.2956772,6.492
317.3715891,65.4915613,10.045
317.3736795,63.8033988,10.312
317.3824135,68.4908885,8.338
317.3954647,63.6559272,10.437
317.3967879,75.2277813,6.959
317.4009913,64.8290032,10.212
317.4070502,65.5190203,10.207
317.4245138,63.1088915,9.854
317.4339848,73.5354897,10.756
317.4475081,70.5905381,10.787
317.4565389,73.3161718,9.879
317.4624104,76.4477253,10.624
317.4630830,74.4567640,10.947
317.4643399,62.7631964,8.536
317.4713481,74.0756548,10.371
317.4769241,63.0734153,9.330
317.4849427,67.9315489,10.548
317.5038172,67.0823979,9.185
317.5272425,75.5360018,10.889
317.5312483,65.6862673,7.758
317.5403436,63.6574573,8.300
317.5508092,75.2026627,10.976
317.5596773,64.5454161,10.603
317.5628242,72.6232901,10.868
317.5629231,65.5708826,10.911
317.5784496,63.0938310,10.349
317.5858621,74.9395726,10.869
317.6110471,62.7191402,9.903
317.6153537,65.6005939,10.170
317.6170363,65.7553319,10.940
317.6177683,62.6902255,10.417
317.6233361,68.5303294,10.304
317.6430256,63.3330612,10.435
317.6530553,66.1581775,7.262
317.6555706,63.4671471,10.762
317.6650270,67.9951887,9.446
317.6772953,64.2546970,10.968
317.6796517,66.3975914,9.981
317.6940590,72.1245730,9.304
317.7055224,68.3000466,10.723
317.7087926,75.9115053,10.345
317.7125854,66.7094972,7.433
317.7170927,64.7124793,10.539
317.7245848,74.8639592,9.788
317.7382312,76.5120354,10.832
317.7383767,63.2579602,10.725
317.7622752,63.5056172,10.587
317.7645041,65.8044984,9.943
317.7831296,64.9037679,9.644
317.7846978,74.0623631,10.836
317.7874878,71.3886252,9.064
317.7882946,74.0584982,9.085
317.7884556,67.5750291,10.674
317.7885967,65.2170952,10.861
317.7920144,66.4953682,10.614
317.8167876,65.6579602,10.192
317.8363796,73.5616504,9.833
317.8407013,68.7818516,10.322
317.8456084,71.6674334,9.808
317.8482035,67.0898166,9.990
317.8723083,65.7979142,10.877
317.8740611,64.1810326,9.948
317.8838104,68.4114642,9.766
317.8851249,70.8253334,7.556
317.8917690,64.1932647,8.268
317.9120806,63.7803110,8.477
317.9183904,70.4411452,7.021
317.9272127,65.5609461,10.363
317.9309097,77.6141437,9.217
317.9329228,68.9064061,10.646
317.9511468,67.5533970,10.398
317.9517161,62.2215879,10.233
317.9531383,70.8521361,10.196
317.9650979,64.1126954,9.472
318.0017670,68.5217849,10.310
318.0161999,76.3101731,7.090
318.0484025,70.7700469,10.831
318.0492122,68.0523391,9.983
318.0512618,75.2492934,10.950
